zip,state_name,state_code
40504,Kentucky,KY
40505,Kentucky,KY
40507,Kentucky,KY
40508,Kentucky,KY
40509,Kentucky,KY
40510,Kentucky,KY
40511,Kentucky,KY
40513,Kentucky,KY
40514,Kentucky,KY
40515,Kentucky,KY
40516,Kentucky,KY
40517,Kentucky,KY
41001,Kentucky,KY
41005,Kentucky,KY
41007,Kentucky,KY
41011,Kentucky,KY
41014,Kentucky,KY
41015,Kentucky,KY
41016,Kentucky,KY
41017,Kentucky,KY
41018,Kentucky,KY
41042,Kentucky,KY
41048,Kentucky,KY
41051,Kentucky,KY
41059,Kentucky,KY
41063,Kentucky,KY
41071,Kentucky,KY
41073,Kentucky,KY
41074,Kentucky,KY
41075,Kentucky,KY
41076,Kentucky,KY
41085,Kentucky,KY
41091,Kentucky,KY
41094,Kentucky,KY
41101,Kentucky,KY
41102,Kentucky,KY
41129,Kentucky,KY
41139,Kentucky,KY
41144,Kentucky,KY
41169,Kentucky,KY
41175,Kentucky,KY
41183,Kentucky,KY
42001,Kentucky,KY
42003,Kentucky,KY
42058,Kentucky,KY
42101,Kentucky,KY
42103,Kentucky,KY
42104,Kentucky,KY
42122,Kentucky,KY
42223,Kentucky,KY
42234,Kentucky,KY
42262,Kentucky,KY
42286,Kentucky,KY
42301,Kentucky,KY
42303,Kentucky,KY
42366,Kentucky,KY
42420,Kentucky,KY
42701,Kentucky,KY
42724,Kentucky,KY
43004,Ohio,OH
43015,Ohio,OH
43016,Ohio,OH
43017,Ohio,OH
43021,Ohio,OH
43026,Ohio,OH
43031,Ohio,OH
43035,Ohio,OH
43054,Ohio,OH
43062,Ohio,OH
43064,Ohio,OH
43065,Ohio,OH
43068,Ohio,OH
43081,Ohio,OH
43082,Ohio,OH
43085,Ohio,OH
43109,Ohio,OH
43110,Ohio,OH
43119,Ohio,OH
43123,Ohio,OH
43125,Ohio,OH
43147,Ohio,OH
43201,Ohio,OH
43202,Ohio,OH
43203,Ohio,OH
43204,Ohio,OH
43205,Ohio,OH
43206,Ohio,OH
43207,Ohio,OH
43209,Ohio,OH
43211,Ohio,OH
43212,Ohio,OH
43213,Ohio,OH
43214,Ohio,OH
43215,Ohio,OH
43219,Ohio,OH
43220,Ohio,OH
43221,Ohio,OH
43222,Ohio,OH
43223,Ohio,OH
43224,Ohio,OH
43227,Ohio,OH
43228,Ohio,OH
43229,Ohio,OH
43230,Ohio,OH
43231,Ohio,OH
43232,Ohio,OH
43235,Ohio,OH
43240,Ohio,OH
43402,Ohio,OH
43412,Ohio,OH
43430,Ohio,OH
43434,Ohio,OH
43443,Ohio,OH
43447,Ohio,OH
43460,Ohio,OH
43463,Ohio,OH
43465,Ohio,OH
43469,Ohio,OH
43504,Ohio,OH
43528,Ohio,OH
43537,Ohio,OH
43542,Ohio,OH
43551,Ohio,OH
43558,Ohio,OH
43560,Ohio,OH
43566,Ohio,OH
43571,Ohio,OH
43604,Ohio,OH
43605,Ohio,OH
43606,Ohio,OH
43607,Ohio,OH
43608,Ohio,OH
43609,Ohio,OH
43610,Ohio,OH
43611,Ohio,OH
43612,Ohio,OH
43613,Ohio,OH
43614,Ohio,OH
43615,Ohio,OH
43616,Ohio,OH
43617,Ohio,OH
43619,Ohio,OH
43620,Ohio,OH
43623,Ohio,OH
43701,Ohio,OH
43830,Ohio,OH
43913,Ohio,OH
43926,Ohio,OH
43938,Ohio,OH
43943,Ohio,OH
43952,Ohio,OH
43953,Ohio,OH
43961,Ohio,OH
43964,Ohio,OH
44001,Ohio,OH
44011,Ohio,OH
44012,Ohio,OH
44017,Ohio,OH
44022,Ohio,OH
44024,Ohio,OH
44026,Ohio,OH
44028,Ohio,OH
44035,Ohio,OH
44039,Ohio,OH
44040,Ohio,OH
44044,Ohio,OH
44045,Ohio,OH
44050,Ohio,OH
44052,Ohio,OH
44053,Ohio,OH
44054,Ohio,OH
44055,Ohio,OH
44056,Ohio,OH
44060,Ohio,OH
44067,Ohio,OH
44070,Ohio,OH
44074,Ohio,OH
44077,Ohio,OH
44087,Ohio,OH
44092,Ohio,OH
44094,Ohio,OH
44095,Ohio,OH
44102,Ohio,OH
44103,Ohio,OH
44104,Ohio,OH
44105,Ohio,OH
44106,Ohio,OH
44107,Ohio,OH
44108,Ohio,OH
44109,Ohio,OH
44110,Ohio,OH
44111,Ohio,OH
44112,Ohio,OH
44113,Ohio,OH
44114,Ohio,OH
44115,Ohio,OH
44116,Ohio,OH
44117,Ohio,OH
44118,Ohio,OH
44119,Ohio,OH
44120,Ohio,OH
44121,Ohio,OH
44122,Ohio,OH
44123,Ohio,OH
44124,Ohio,OH
44125,Ohio,OH
44126,Ohio,OH
44127,Ohio,OH
44128,Ohio,OH
44129,Ohio,OH
44130,Ohio,OH
44131,Ohio,OH
44132,Ohio,OH
44133,Ohio,OH
44134,Ohio,OH
44135,Ohio,OH
44136,Ohio,OH
44137,Ohio,OH
44138,Ohio,OH
44139,Ohio,OH
44140,Ohio,OH
44141,Ohio,OH
44142,Ohio,OH
44143,Ohio,OH
44144,Ohio,OH
44145,Ohio,OH
44146,Ohio,OH
44147,Ohio,OH
44149,Ohio,OH
44201,Ohio,OH
44202,Ohio,OH
44203,Ohio,OH
44216,Ohio,OH
44221,Ohio,OH
44223,Ohio,OH
44224,Ohio,OH
44236,Ohio,OH
44240,Ohio,OH
44241,Ohio,OH
44260,Ohio,OH
44262,Ohio,OH
44264,Ohio,OH
44266,Ohio,OH
44278,Ohio,OH
44286,Ohio,OH
44301,Ohio,OH
44302,Ohio,OH
44303,Ohio,OH
44304,Ohio,OH
44305,Ohio,OH
44306,Ohio,OH
44307,Ohio,OH
44308,Ohio,OH
44310,Ohio,OH
44311,Ohio,OH
44312,Ohio,OH
44313,Ohio,OH
44314,Ohio,OH
44319,Ohio,OH
44320,Ohio,OH
44321,Ohio,OH
44333,Ohio,OH
44401,Ohio,OH
44402,Ohio,OH
44403,Ohio,OH
44405,Ohio,OH
44406,Ohio,OH
44410,Ohio,OH
44412,Ohio,OH
44418,Ohio,OH
44420,Ohio,OH
44425,Ohio,OH
44429,Ohio,OH
44430,Ohio,OH
44436,Ohio,OH
44437,Ohio,OH
44438,Ohio,OH
44440,Ohio,OH
44442,Ohio,OH
44444,Ohio,OH
44446,Ohio,OH
44451,Ohio,OH
44452,Ohio,OH
44470,Ohio,OH
44471,Ohio,OH
44473,Ohio,OH
44481,Ohio,OH
44483,Ohio,OH
44484,Ohio,OH
44485,Ohio,OH
44491,Ohio,OH
44502,Ohio,OH
44503,Ohio,OH
44504,Ohio,OH
44505,Ohio,OH
44506,Ohio,OH
44507,Ohio,OH
44509,Ohio,OH
44510,Ohio,OH
44511,Ohio,OH
44512,Ohio,OH
44514,Ohio,OH
44515,Ohio,OH
44601,Ohio,OH
44613,Ohio,OH
44614,Ohio,OH
44622,Ohio,OH
44626,Ohio,OH
44632,Ohio,OH
44641,Ohio,OH
44644,Ohio,OH
44646,Ohio,OH
44647,Ohio,OH
44662,Ohio,OH
44663,Ohio,OH
44666,Ohio,OH
44685,Ohio,OH
44688,Ohio,OH
44702,Ohio,OH
44703,Ohio,OH
44704,Ohio,OH
44705,Ohio,OH
44706,Ohio,OH
44707,Ohio,OH
44708,Ohio,OH
44709,Ohio,OH
44710,Ohio,OH
44714,Ohio,OH
44718,Ohio,OH
44720,Ohio,OH
44721,Ohio,OH
44730,Ohio,OH
44824,Ohio,OH
44839,Ohio,OH
44843,Ohio,OH
44846,Ohio,OH
44847,Ohio,OH
44870,Ohio,OH
44902,Ohio,OH
44903,Ohio,OH
44904,Ohio,OH
44905,Ohio,OH
44906,Ohio,OH
44907,Ohio,OH
45001,Ohio,OH
45002,Ohio,OH
45005,Ohio,OH
45011,Ohio,OH
45013,Ohio,OH
45014,Ohio,OH
45015,Ohio,OH
45030,Ohio,OH
45034,Ohio,OH
45036,Ohio,OH
45039,Ohio,OH
45040,Ohio,OH
45042,Ohio,OH
45044,Ohio,OH
45050,Ohio,OH
45065,Ohio,OH
45066,Ohio,OH
45067,Ohio,OH
45068,Ohio,OH
45069,Ohio,OH
45102,Ohio,OH
45103,Ohio,OH
45106,Ohio,OH
45111,Ohio,OH
45122,Ohio,OH
45140,Ohio,OH
45150,Ohio,OH
45152,Ohio,OH
45153,Ohio,OH
45157,Ohio,OH
45162,Ohio,OH
45174,Ohio,OH
45202,Ohio,OH
45203,Ohio,OH
45204,Ohio,OH
45205,Ohio,OH
45206,Ohio,OH
45207,Ohio,OH
45208,Ohio,OH
45209,Ohio,OH
45211,Ohio,OH
45212,Ohio,OH
45213,Ohio,OH
45214,Ohio,OH
45215,Ohio,OH
45216,Ohio,OH
45217,Ohio,OH
45218,Ohio,OH
45219,Ohio,OH
45220,Ohio,OH
45223,Ohio,OH
45224,Ohio,OH
45225,Ohio,OH
45226,Ohio,OH
45227,Ohio,OH
45229,Ohio,OH
45230,Ohio,OH
45231,Ohio,OH
45232,Ohio,OH
45233,Ohio,OH
45236,Ohio,OH
45237,Ohio,OH
45238,Ohio,OH
45239,Ohio,OH
45240,Ohio,OH
45241,Ohio,OH
45242,Ohio,OH
45243,Ohio,OH
45244,Ohio,OH
45245,Ohio,OH
45246,Ohio,OH
45247,Ohio,OH
45248,Ohio,OH
45249,Ohio,OH
45251,Ohio,OH
45252,Ohio,OH
45255,Ohio,OH
45301,Ohio,OH
45305,Ohio,OH
45309,Ohio,OH
45312,Ohio,OH
45315,Ohio,OH
45318,Ohio,OH
45319,Ohio,OH
45322,Ohio,OH
45323,Ohio,OH
45324,Ohio,OH
45325,Ohio,OH
45326,Ohio,OH
45327,Ohio,OH
45339,Ohio,OH
45341,Ohio,OH
45342,Ohio,OH
45344,Ohio,OH
45345,Ohio,OH
45359,Ohio,OH
45368,Ohio,OH
45369,Ohio,OH
45370,Ohio,OH
45371,Ohio,OH
45373,Ohio,OH
45377,Ohio,OH
45383,Ohio,OH
45384,Ohio,OH
45385,Ohio,OH
45387,Ohio,OH
45402,Ohio,OH
45403,Ohio,OH
45404,Ohio,OH
45405,Ohio,OH
45406,Ohio,OH
45409,Ohio,OH
45410,Ohio,OH
45414,Ohio,OH
45415,Ohio,OH
45416,Ohio,OH
45417,Ohio,OH
45419,Ohio,OH
45420,Ohio,OH
45424,Ohio,OH
45426,Ohio,OH
45429,Ohio,OH
45430,Ohio,OH
45431,Ohio,OH
45432,Ohio,OH
45433,Ohio,OH
45434,Ohio,OH
45439,Ohio,OH
45440,Ohio,OH
45449,Ohio,OH
45458,Ohio,OH
45459,Ohio,OH
45502,Ohio,OH
45503,Ohio,OH
45504,Ohio,OH
45505,Ohio,OH
45506,Ohio,OH
45619,Ohio,OH
45623,Ohio,OH
45638,Ohio,OH
45659,Ohio,OH
45662,Ohio,OH
45663,Ohio,OH
45669,Ohio,OH
45678,Ohio,OH
45680,Ohio,OH
45694,Ohio,OH
45696,Ohio,OH
45714,Ohio,OH
45750,Ohio,OH
45801,Ohio,OH
45804,Ohio,OH
45805,Ohio,OH
45806,Ohio,OH
45807,Ohio,OH
45895,Ohio,OH
46001,Indiana,IN
46011,Indiana,IN
46012,Indiana,IN
46013,Indiana,IN
46016,Indiana,IN
46017,Indiana,IN
46032,Indiana,IN
46033,Indiana,IN
46037,Indiana,IN
46038,Indiana,IN
46040,Indiana,IN
46051,Indiana,IN
46052,Indiana,IN
46055,Indiana,IN
46056,Indiana,IN
46060,Indiana,IN
46062,Indiana,IN
46064,Indiana,IN
46068,Indiana,IN
46069,Indiana,IN
46074,Indiana,IN
46075,Indiana,IN
46077,Indiana,IN
46106,Indiana,IN
46107,Indiana,IN
46110,Indiana,IN
46111,Indiana,IN
46112,Indiana,IN
46113,Indiana,IN
46118,Indiana,IN
46122,Indiana,IN
46123,Indiana,IN
46124,Indiana,IN
46126,Indiana,IN
46130,Indiana,IN
46131,Indiana,IN
46140,Indiana,IN
46142,Indiana,IN
46143,Indiana,IN
46151,Indiana,IN
46158,Indiana,IN
46162,Indiana,IN
46163,Indiana,IN
46167,Indiana,IN
46168,Indiana,IN
46181,Indiana,IN
46184,Indiana,IN
46201,Indiana,IN
46202,Indiana,IN
46203,Indiana,IN
46204,Indiana,IN
46205,Indiana,IN
46208,Indiana,IN
46214,Indiana,IN
46216,Indiana,IN
46217,Indiana,IN
46218,Indiana,IN
46219,Indiana,IN
46220,Indiana,IN
46221,Indiana,IN
46222,Indiana,IN
46224,Indiana,IN
46225,Indiana,IN
46226,Indiana,IN
46227,Indiana,IN
46228,Indiana,IN
46229,Indiana,IN
46231,Indiana,IN
46234,Indiana,IN
46235,Indiana,IN
46236,Indiana,IN
46237,Indiana,IN
46239,Indiana,IN
46240,Indiana,IN
46241,Indiana,IN
46250,Indiana,IN
46254,Indiana,IN
46256,Indiana,IN
46259,Indiana,IN
46260,Indiana,IN
46268,Indiana,IN
46278,Indiana,IN
46280,Indiana,IN
46304,Indiana,IN
46307,Indiana,IN
46311,Indiana,IN
46312,Indiana,IN
46319,Indiana,IN
46320,Indiana,IN
46321,Indiana,IN
46322,Indiana,IN
46323,Indiana,IN
46324,Indiana,IN
46327,Indiana,IN
46341,Indiana,IN
46342,Indiana,IN
46350,Indiana,IN
46360,Indiana,IN
46368,Indiana,IN
46373,Indiana,IN
46375,Indiana,IN
46383,Indiana,IN
46385,Indiana,IN
46391,Indiana,IN
46393,Indiana,IN
46394,Indiana,IN
46402,Indiana,IN
46403,Indiana,IN
46404,Indiana,IN
46405,Indiana,IN
46406,Indiana,IN
46407,Indiana,IN
46408,Indiana,IN
46409,Indiana,IN
46410,Indiana,IN
46530,Indiana,IN
46544,Indiana,IN
46545,Indiana,IN
46554,Indiana,IN
46561,Indiana,IN
46601,Indiana,IN
46613,Indiana,IN
46614,Indiana,IN
46615,Indiana,IN
46616,Indiana,IN
46617,Indiana,IN
46619,Indiana,IN
46628,Indiana,IN
46635,Indiana,IN
46637,Indiana,IN
46706,Indiana,IN
46723,Indiana,IN
46725,Indiana,IN
46741,Indiana,IN
46745,Indiana,IN
46748,Indiana,IN
46765,Indiana,IN
46774,Indiana,IN
46783,Indiana,IN
46788,Indiana,IN
46798,Indiana,IN
46802,Indiana,IN
46803,Indiana,IN
46804,Indiana,IN
46805,Indiana,IN
46806,Indiana,IN
46807,Indiana,IN
46808,Indiana,IN
46809,Indiana,IN
46814,Indiana,IN
46815,Indiana,IN
46816,Indiana,IN
46818,Indiana,IN
46819,Indiana,IN
46825,Indiana,IN
46835,Indiana,IN
46845,Indiana,IN
46901,Indiana,IN
46902,Indiana,IN
46914,Indiana,IN
46932,Indiana,IN
47106,Indiana,IN
47111,Indiana,IN
47117,Indiana,IN
47119,Indiana,IN
47129,Indiana,IN
47130,Indiana,IN
47141,Indiana,IN
47143,Indiana,IN
47150,Indiana,IN
47172,Indiana,IN
47201,Indiana,IN
47203,Indiana,IN
47226,Indiana,IN
47280,Indiana,IN
47302,Indiana,IN
47303,Indiana,IN
47304,Indiana,IN
47305,Indiana,IN
47320,Indiana,IN
47334,Indiana,IN
47342,Indiana,IN
47356,Indiana,IN
47383,Indiana,IN
47396,Indiana,IN
47401,Indiana,IN
47403,Indiana,IN
47404,Indiana,IN
47408,Indiana,IN
47429,Indiana,IN
47601,Indiana,IN
47610,Indiana,IN
47630,Indiana,IN
47708,Indiana,IN
47710,Indiana,IN
47711,Indiana,IN
47712,Indiana,IN
47713,Indiana,IN
47714,Indiana,IN
47715,Indiana,IN
47720,Indiana,IN
47725,Indiana,IN
47802,Indiana,IN
47803,Indiana,IN
47804,Indiana,IN
47805,Indiana,IN
47807,Indiana,IN
47863,Indiana,IN
47871,Indiana,IN
47874,Indiana,IN
47885,Indiana,IN
47901,Indiana,IN
47904,Indiana,IN
47905,Indiana,IN
47906,Indiana,IN
47909,Indiana,IN
47920,Indiana,IN
47932,Indiana,IN
47982,Indiana,IN
47993,Indiana,IN
48009,Michigan,MI
48015,Michigan,MI
48017,Michigan,MI
48021,Michigan,MI
48025,Michigan,MI
48026,Michigan,MI
48030,Michigan,MI
48033,Michigan,MI
48034,Michigan,MI
48035,Michigan,MI
48036,Michigan,MI
48038,Michigan,MI
48040,Michigan,MI
48042,Michigan,MI
48043,Michigan,MI
48044,Michigan,MI
48045,Michigan,MI
48047,Michigan,MI
48048,Michigan,MI
48049,Michigan,MI
48051,Michigan,MI
48059,Michigan,MI
48060,Michigan,MI
48066,Michigan,MI
48067,Michigan,MI
48069,Michigan,MI
48070,Michigan,MI
48071,Michigan,MI
48072,Michigan,MI
48073,Michigan,MI
48074,Michigan,MI
48075,Michigan,MI
48076,Michigan,MI
48079,Michigan,MI
48080,Michigan,MI
48081,Michigan,MI
48082,Michigan,MI
48083,Michigan,MI
48084,Michigan,MI
48085,Michigan,MI
48088,Michigan,MI
48089,Michigan,MI
48091,Michigan,MI
48092,Michigan,MI
48093,Michigan,MI
48094,Michigan,MI
48095,Michigan,MI
48096,Michigan,MI
48098,Michigan,MI
48101,Michigan,MI
48103,Michigan,MI
48104,Michigan,MI
48105,Michigan,MI
48108,Michigan,MI
48109,Michigan,MI
48111,Michigan,MI
48114,Michigan,MI
48116,Michigan,MI
48117,Michigan,MI
48120,Michigan,MI
48122,Michigan,MI
48124,Michigan,MI
48125,Michigan,MI
48126,Michigan,MI
48127,Michigan,MI
48128,Michigan,MI
48130,Michigan,MI
48133,Michigan,MI
48134,Michigan,MI
48135,Michigan,MI
48138,Michigan,MI
48139,Michigan,MI
48141,Michigan,MI
48144,Michigan,MI
48146,Michigan,MI
48150,Michigan,MI
48152,Michigan,MI
48154,Michigan,MI
48157,Michigan,MI
48161,Michigan,MI
48162,Michigan,MI
48164,Michigan,MI
48165,Michigan,MI
48166,Michigan,MI
48167,Michigan,MI
48168,Michigan,MI
48169,Michigan,MI
48170,Michigan,MI
48173,Michigan,MI
48174,Michigan,MI
48176,Michigan,MI
48178,Michigan,MI
48179,Michigan,MI
48180,Michigan,MI
48182,Michigan,MI
48183,Michigan,MI
48184,Michigan,MI
48185,Michigan,MI
48186,Michigan,MI
48187,Michigan,MI
48188,Michigan,MI
48189,Michigan,MI
48192,Michigan,MI
48193,Michigan,MI
48195,Michigan,MI
48197,Michigan,MI
48198,Michigan,MI
48201,Michigan,MI
48202,Michigan,MI
48203,Michigan,MI
48204,Michigan,MI
48205,Michigan,MI
48206,Michigan,MI
48207,Michigan,MI
48208,Michigan,MI
48209,Michigan,MI
48210,Michigan,MI
48211,Michigan,MI
48212,Michigan,MI
48213,Michigan,MI
48214,Michigan,MI
48215,Michigan,MI
48216,Michigan,MI
48217,Michigan,MI
48218,Michigan,MI
48219,Michigan,MI
48220,Michigan,MI
48221,Michigan,MI
48223,Michigan,MI
48224,Michigan,MI
48225,Michigan,MI
48226,Michigan,MI
48227,Michigan,MI
48228,Michigan,MI
48229,Michigan,MI
48230,Michigan,MI
48234,Michigan,MI
48235,Michigan,MI
48236,Michigan,MI
48237,Michigan,MI
48238,Michigan,MI
48239,Michigan,MI
48240,Michigan,MI
48301,Michigan,MI
48302,Michigan,MI
48304,Michigan,MI
48306,Michigan,MI
48307,Michigan,MI
48309,Michigan,MI
48310,Michigan,MI
48312,Michigan,MI
48313,Michigan,MI
48314,Michigan,MI
48315,Michigan,MI
48316,Michigan,MI
48317,Michigan,MI
48320,Michigan,MI
48322,Michigan,MI
48323,Michigan,MI
48324,Michigan,MI
48326,Michigan,MI
48327,Michigan,MI
48328,Michigan,MI
48329,Michigan,MI
48331,Michigan,MI
48334,Michigan,MI
48335,Michigan,MI
48336,Michigan,MI
48340,Michigan,MI
48341,Michigan,MI
48342,Michigan,MI
48346,Michigan,MI
48348,Michigan,MI
48350,Michigan,MI
48353,Michigan,MI
48359,Michigan,MI
48360,Michigan,MI
48363,Michigan,MI
48374,Michigan,MI
48375,Michigan,MI
48377,Michigan,MI
48380,Michigan,MI
48381,Michigan,MI
48382,Michigan,MI
48383,Michigan,MI
48386,Michigan,MI
48390,Michigan,MI
48393,Michigan,MI
48415,Michigan,MI
48420,Michigan,MI
48421,Michigan,MI
48423,Michigan,MI
48430,Michigan,MI
48433,Michigan,MI
48436,Michigan,MI
48437,Michigan,MI
48438,Michigan,MI
48439,Michigan,MI
48442,Michigan,MI
48457,Michigan,MI
48458,Michigan,MI
48463,Michigan,MI
48473,Michigan,MI
48502,Michigan,MI
48503,Michigan,MI
48504,Michigan,MI
48505,Michigan,MI
48506,Michigan,MI
48507,Michigan,MI
48509,Michigan,MI
48519,Michigan,MI
48529,Michigan,MI
48532,Michigan,MI
48601,Michigan,MI
48602,Michigan,MI
48603,Michigan,MI
48604,Michigan,MI
48607,Michigan,MI
48609,Michigan,MI
48623,Michigan,MI
48631,Michigan,MI
48638,Michigan,MI
48640,Michigan,MI
48642,Michigan,MI
48706,Michigan,MI
48708,Michigan,MI
48722,Michigan,MI
48724,Michigan,MI
48732,Michigan,MI
48746,Michigan,MI
48808,Michigan,MI
48813,Michigan,MI
48820,Michigan,MI
48821,Michigan,MI
48822,Michigan,MI
48823,Michigan,MI
48827,Michigan,MI
48837,Michigan,MI
48840,Michigan,MI
48842,Michigan,MI
48843,Michigan,MI
48848,Michigan,MI
48854,Michigan,MI
48855,Michigan,MI
48864,Michigan,MI
48876,Michigan,MI
48895,Michigan,MI
48906,Michigan,MI
48910,Michigan,MI
48911,Michigan,MI
48912,Michigan,MI
48915,Michigan,MI
48917,Michigan,MI
48933,Michigan,MI
49001,Michigan,MI
49002,Michigan,MI
49004,Michigan,MI
49006,Michigan,MI
49007,Michigan,MI
49008,Michigan,MI
49009,Michigan,MI
49010,Michigan,MI
49012,Michigan,MI
49014,Michigan,MI
49015,Michigan,MI
49017,Michigan,MI
49024,Michigan,MI
49033,Michigan,MI
49034,Michigan,MI
49037,Michigan,MI
49048,Michigan,MI
49051,Michigan,MI
49053,Michigan,MI
49083,Michigan,MI
49087,Michigan,MI
49088,Michigan,MI
49107,Michigan,MI
49112,Michigan,MI
49117,Michigan,MI
49120,Michigan,MI
49201,Michigan,MI
49202,Michigan,MI
49203,Michigan,MI
49221,Michigan,MI
49228,Michigan,MI
49254,Michigan,MI
49267,Michigan,MI
49270,Michigan,MI
49276,Michigan,MI
49277,Michigan,MI
49286,Michigan,MI
49301,Michigan,MI
49302,Michigan,MI
49306,Michigan,MI
49315,Michigan,MI
49316,Michigan,MI
49321,Michigan,MI
49331,Michigan,MI
49341,Michigan,MI
49345,Michigan,MI
49401,Michigan,MI
49403,Michigan,MI
49404,Michigan,MI
49406,Michigan,MI
49408,Michigan,MI
49415,Michigan,MI
49418,Michigan,MI
49419,Michigan,MI
49423,Michigan,MI
49424,Michigan,MI
49426,Michigan,MI
49428,Michigan,MI
49435,Michigan,MI
49440,Michigan,MI
49441,Michigan,MI
49442,Michigan,MI
49444,Michigan,MI
49445,Michigan,MI
49453,Michigan,MI
49456,Michigan,MI
49457,Michigan,MI
49460,Michigan,MI
49464,Michigan,MI
49503,Michigan,MI
49504,Michigan,MI
49505,Michigan,MI
49506,Michigan,MI
49507,Michigan,MI
49508,Michigan,MI
49509,Michigan,MI
49512,Michigan,MI
49519,Michigan,MI
49525,Michigan,MI
49534,Michigan,MI
49544,Michigan,MI
49546,Michigan,MI
49548,Michigan,MI
49621,Michigan,MI
49637,Michigan,MI
49649,Michigan,MI
49684,Michigan,MI
49685,Michigan,MI
49686,Michigan,MI
49690,Michigan,MI
49696,Michigan,MI
50007,Iowa,IA
50009,Iowa,IA
50010,Iowa,IA
50014,Iowa,IA
50021,Iowa,IA
50023,Iowa,IA
50035,Iowa,IA
50047,Iowa,IA
50061,Iowa,IA
50073,Iowa,IA
50105,Iowa,IA
50109,Iowa,IA
50111,Iowa,IA
50131,Iowa,IA
50134,Iowa,IA
50156,Iowa,IA
50201,Iowa,IA
50211,Iowa,IA
50226,Iowa,IA
50237,Iowa,IA
50248,Iowa,IA
50265,Iowa,IA
50266,Iowa,IA
50309,Iowa,IA
50310,Iowa,IA
50311,Iowa,IA
50312,Iowa,IA
50313,Iowa,IA
50314,Iowa,IA
50315,Iowa,IA
50316,Iowa,IA
50317,Iowa,IA
50320,Iowa,IA
50321,Iowa,IA
50322,Iowa,IA
50323,Iowa,IA
50324,Iowa,IA
50325,Iowa,IA
50327,Iowa,IA
50613,Iowa,IA
50626,Iowa,IA
50634,Iowa,IA
50643,Iowa,IA
50647,Iowa,IA
50648,Iowa,IA
50651,Iowa,IA
50667,Iowa,IA
50701,Iowa,IA
50702,Iowa,IA
50703,Iowa,IA
50707,Iowa,IA
51054,Iowa,IA
51101,Iowa,IA
51103,Iowa,IA
51104,Iowa,IA
51105,Iowa,IA
51106,Iowa,IA
51108,Iowa,IA
51109,Iowa,IA
51111,Iowa,IA
51501,Iowa,IA
51503,Iowa,IA
51510,Iowa,IA
51526,Iowa,IA
52001,Iowa,IA
52002,Iowa,IA
52003,Iowa,IA
52227,Iowa,IA
52228,Iowa,IA
52233,Iowa,IA
52240,Iowa,IA
52241,Iowa,IA
52242,Iowa,IA
52245,Iowa,IA
52246,Iowa,IA
52302,Iowa,IA
52314,Iowa,IA
52317,Iowa,IA
52324,Iowa,IA
52328,Iowa,IA
52333,Iowa,IA
52338,Iowa,IA
52341,Iowa,IA
52401,Iowa,IA
52402,Iowa,IA
52403,Iowa,IA
52404,Iowa,IA
52405,Iowa,IA
52411,Iowa,IA
52722,Iowa,IA
52748,Iowa,IA
52753,Iowa,IA
52801,Iowa,IA
52802,Iowa,IA
52803,Iowa,IA
52804,Iowa,IA
52806,Iowa,IA
52807,Iowa,IA
53002,Wisconsin,WI
53005,Wisconsin,WI
53007,Wisconsin,WI
53012,Wisconsin,WI
53017,Wisconsin,WI
53018,Wisconsin,WI
53022,Wisconsin,WI
53024,Wisconsin,WI
53027,Wisconsin,WI
53029,Wisconsin,WI
53033,Wisconsin,WI
53036,Wisconsin,WI
53037,Wisconsin,WI
53038,Wisconsin,WI
53044,Wisconsin,WI
53045,Wisconsin,WI
53046,Wisconsin,WI
53051,Wisconsin,WI
53058,Wisconsin,WI
53066,Wisconsin,WI
53069,Wisconsin,WI
53070,Wisconsin,WI
53072,Wisconsin,WI
53073,Wisconsin,WI
53074,Wisconsin,WI
53076,Wisconsin,WI
53080,Wisconsin,WI
53081,Wisconsin,WI
53083,Wisconsin,WI
53085,Wisconsin,WI
53086,Wisconsin,WI
53089,Wisconsin,WI
53090,Wisconsin,WI
53092,Wisconsin,WI
53094,Wisconsin,WI
53095,Wisconsin,WI
53097,Wisconsin,WI
53098,Wisconsin,WI
53103,Wisconsin,WI
53104,Wisconsin,WI
53105,Wisconsin,WI
53108,Wisconsin,WI
53110,Wisconsin,WI
53115,Wisconsin,WI
53118,Wisconsin,WI
53119,Wisconsin,WI
53120,Wisconsin,WI
53121,Wisconsin,WI
53122,Wisconsin,WI
53126,Wisconsin,WI
53127,Wisconsin,WI
53128,Wisconsin,WI
53129,Wisconsin,WI
53130,Wisconsin,WI
53132,Wisconsin,WI
53137,Wisconsin,WI
53139,Wisconsin,WI
53140,Wisconsin,WI
53142,Wisconsin,WI
53143,Wisconsin,WI
53144,Wisconsin,WI
53146,Wisconsin,WI
53147,Wisconsin,WI
53149,Wisconsin,WI
53150,Wisconsin,WI
53151,Wisconsin,WI
53153,Wisconsin,WI
53154,Wisconsin,WI
53158,Wisconsin,WI
53167,Wisconsin,WI
53168,Wisconsin,WI
53170,Wisconsin,WI
53172,Wisconsin,WI
53177,Wisconsin,WI
53178,Wisconsin,WI
53179,Wisconsin,WI
53181,Wisconsin,WI
53182,Wisconsin,WI
53183,Wisconsin,WI
53185,Wisconsin,WI
53186,Wisconsin,WI
53188,Wisconsin,WI
53189,Wisconsin,WI
53190,Wisconsin,WI
53202,Wisconsin,WI
53203,Wisconsin,WI
53204,Wisconsin,WI
