zip,state_code,target_prop,group_id,group_incentive,pred_panels
35756,AL,0.0006875,2,8000,89.07185628742515
35757,AL,0.000458,0,-2000,0.0
35758,AL,0.000277,2,8000,46.236000000000004
35759,AL,0.000334,2,8000,35.019980019980025
35761,AL,0.000102,2,8000,32.4004004004004
35763,AL,0.0002955,0,-2000,0.0
35773,AL,0.0001305,2,8000,8.316367265469061
35775,AL,3.2e-05,2,8000,1.025025025025025
35801,AL,0.0001625,2,8000,29.0748502994012
35802,AL,9.45e-05,2,8000,41.292
35803,AL,0.0001135,2,8000,210.168
35805,AL,0.000105,1,5000,372.08791208791206
35806,AL,0.000249,2,8000,131.879
35808,AL,0.000322,2,8000,14.715
35810,AL,0.000441,2,8000,242.1621621621622
35811,AL,0.000236,2,8000,260.3033033033033
35816,AL,0.000442,2,8000,191.472
35824,AL,0.0008265,2,8000,72.13513513513514
35901,AL,5.05e-05,2,8000,102.45299999999999
35903,AL,0.000222,2,8000,22.265734265734267
35904,AL,3e-05,2,8000,39.331331331331334
35905,AL,1.5e-05,2,8000,0.15
35906,AL,4.25e-05,2,8000,0.9340659340659342
35950,AL,0.0001095,2,8000,58.55944055944056
35951,AL,8.25e-05,2,8000,18.03003003003003
35954,AL,9.2e-05,2,8000,44.80880880880881
35956,AL,6.5e-05,2,8000,3.511976047904192
35957,AL,9.05e-05,2,8000,88.4084084084084
35976,AL,0.00011,2,8000,40.62137862137862
35980,AL,3.35e-05,2,8000,2.0832497492477433
36020,AL,7.3e-05,2,8000,17.479041916167663
36022,AL,5.9e-05,2,8000,16.432
36025,AL,0.000112,2,8000,24.125
36043,AL,6.15e-05,2,8000,5.90990990990991
36054,AL,5.4e-05,2,8000,46.6966966966967
36064,AL,5.7e-05,2,8000,3.648
36066,AL,8.15e-05,2,8000,120.5
36067,AL,6.95e-05,2,8000,115.93093093093094
36079,AL,0.000105,2,8000,14.98196392785571
36081,AL,0.000111,2,8000,75.09599999999999
36092,AL,0.0001165,2,8000,39.5964035964036
36093,AL,0.0001505,2,8000,4.96996996996997
36104,AL,0.0003115,2,8000,191.31231231231232
36105,AL,0.000495,2,8000,124.568
36106,AL,0.000225,2,8000,129.76223776223776
36107,AL,7.5e-05,2,8000,102.11422845691384
36108,AL,0.0004695,2,8000,491.81818181818187
36109,AL,0.0001215,2,8000,236.74699999999999
36110,AL,0.000434,2,8000,133.7222777222777
36111,AL,0.000244,2,8000,147.354
36112,AL,5.3e-05,0,-2000,0.0
36113,AL,8.55e-05,2,8000,1.3666333666333665
36115,AL,8.3e-05,2,8000,0.332
36116,AL,0.000589,2,8000,365.50800000000004
36117,AL,0.0003555,2,8000,472.125748502994
36201,AL,0.0002695,2,8000,104.0909090909091
36203,AL,5.4e-05,2,8000,81.63173652694611
36205,AL,7.6e-05,2,8000,9.585585585585585
36206,AL,8.7e-05,2,8000,49.11888111888112
36207,AL,0.0002515,2,8000,79.74374374374375
36250,AL,5e-07,0,-2000,0.0
36260,AL,7e-06,2,8000,0.462
36265,AL,3.45e-05,1,5000,70.707
36268,AL,4.15e-05,2,8000,3.086913086913087
36277,AL,3.35e-05,2,8000,4.18
36301,AL,0.0001075,1,5000,255.74374374374375
36303,AL,0.000184,2,8000,269.46053946053945
36305,AL,9.6e-05,2,8000,94.677
36312,AL,5e-07,2,8000,0.01898101898101898
36321,AL,8e-06,2,8000,0.22355289421157684
36322,AL,9.55e-05,2,8000,22.01801801801802
36330,AL,0.0001105,1,5000,252.78
36345,AL,0.000115,2,8000,27.092907092907094
36350,AL,0.0001015,2,8000,11.146292585170341
36351,AL,9e-06,2,8000,0.39599999999999996
36360,AL,7.8e-05,2,8000,133.26673326673327
36362,AL,0.0001025,2,8000,17.505
36376,AL,5e-07,2,8000,0.04995004995004995
36509,AL,5.4e-05,2,8000,25.701999999999998
36511,AL,1.3e-05,2,8000,0.494
36523,AL,4.65e-05,2,8000,7.6850000000000005
36526,AL,0.0001295,2,8000,149.824
36527,AL,0.0001985,2,8000,110.74974974974975
36530,AL,2.85e-05,2,8000,1.5405405405405406
36532,AL,9.85e-05,1,5000,414.03003003003005
36535,AL,7.75e-05,1,5000,193.03396603396604
36541,AL,9.2e-05,2,8000,23.23
36542,AL,7.25e-05,2,8000,43.70629370629371
36544,AL,4.9e-05,2,8000,63.88376753507014
36551,AL,0.0001155,2,8000,20.55
36555,AL,5.75e-05,2,8000,6.032967032967033
36561,AL,0.0001175,2,8000,118.864
36567,AL,6.4e-05,2,8000,27.036036036036037
36571,AL,6.55e-05,2,8000,113.08691308691309
36572,AL,7.4e-05,2,8000,30.683683683683686
36575,AL,6.15e-05,2,8000,130.77177177177177
36576,AL,6.9e-05,2,8000,21.197
36580,AL,5.65e-05,2,8000,25.346
36582,AL,7.9e-05,2,8000,184.8168168168168
36587,AL,2.35e-05,2,8000,6.4
36602,AL,0.000121,2,8000,32.16216216216216
36603,AL,0.0006085,2,8000,226.23523523523525
36604,AL,0.00018,2,8000,115.78065802592222
36605,AL,0.0003095,2,8000,332.9009009009009
36606,AL,0.0002845,2,8000,237.7087087087087
36607,AL,0.000327,2,8000,142.68768768768768
36608,AL,0.00011,1,5000,320.992992992993
36609,AL,0.0001175,1,5000,274.67532467532465
36610,AL,0.0009675,2,8000,251.75524475524475
36611,AL,0.000144,2,8000,137.16216216216216
36612,AL,0.0006855,2,8000,100.13
36613,AL,0.0001515,2,8000,67.91574724172517
36617,AL,0.000794,2,8000,152.352
36618,AL,0.0002595,2,8000,150.44655344655345
36619,AL,4.85e-05,2,8000,96.32432432432432
36693,AL,0.000102,2,8000,186.93
36695,AL,8.5e-05,0,-2000,223.04191616766465
36752,AL,4e-06,2,8000,0.216
36801,AL,0.000126,2,8000,184.275
36804,AL,9.65e-05,2,8000,44.976
36830,AL,4.85e-05,0,-2000,54.72417251755265
36832,AL,4.15e-05,1,5000,119.79
36856,AL,0.000136,2,8000,2.448
36867,AL,6.5e-05,1,5000,90.55799999999999
36869,AL,0.000149,1,5000,297.7837837837838
36870,AL,6.2e-05,1,5000,261.92614770459085
36875,AL,5.5e-05,2,8000,2.1521521521521523
36877,AL,5.5e-05,2,8000,55.93186372745491
36879,AL,1.75e-05,2,8000,0.315
71601,AR,0.000418,1,5000,287.6643356643357
71602,AR,9.3e-05,0,-2000,239.93393393393393
71603,AR,0.000206,0,-2000,754.74
71837,AR,3e-06,2,8000,2.684684684684685
71854,AR,5.6e-05,0,-2000,203.11511511511515
71901,AR,2.4e-05,0,-2000,97.0260521042084
71913,AR,2.25e-05,0,-2000,81.32932932932933
71956,AR,4e-06,2,8000,2.512
71964,AR,1.5e-05,2,8000,33.00699300699301
71968,AR,1.35e-05,2,8000,12.642
72002,AR,6.65e-05,0,-2000,137.02197802197801
72007,AR,3.1e-05,1,5000,53.339999999999996
72011,AR,3.45e-05,1,5000,154.822
72012,AR,2.45e-05,0,-2000,76.63663663663664
72015,AR,3.55e-05,0,-2000,138.14171656686625
72019,AR,3.7e-05,0,-2000,61.33433133732535
72022,AR,5.9e-05,0,-2000,163.33666333666335
72023,AR,3.35e-05,0,-2000,95.12087912087912
72065,AR,2.55e-05,1,5000,65.2
72068,AR,7.5e-06,2,8000,6.233766233766234
72076,AR,6.65e-05,0,-2000,155.52043868394816
72081,AR,1.65e-05,1,5000,10.623246492985972
72082,AR,2.15e-05,1,5000,108.98597194388778
72086,AR,3.1e-05,0,-2000,68.06306306306305
72103,AR,3.95e-05,1,5000,53.295
72113,AR,7.2e-05,0,-2000,256.22222222222223
72114,AR,0.000169,0,-2000,390.1417165668663
72116,AR,3.4e-05,0,-2000,31.030969030969032
72117,AR,0.00023,1,5000,330.518
72118,AR,6.3e-05,0,-2000,258.00802407221664
72120,AR,5.7e-05,0,-2000,227.24324324324323
72135,AR,2.7e-05,1,5000,106.78921078921078
72142,AR,6.75e-05,1,5000,312.8071928071928
72143,AR,3.05e-05,0,-2000,119.32000000000001
72167,AR,5.5e-06,2,8000,4.736263736263736
72176,AR,3.1e-05,0,-2000,87.81437125748502
72201,AR,5.6e-05,1,5000,244.12787212787214
72202,AR,0.000111,1,5000,201.1888111888112
72204,AR,0.0001725,0,-2000,419.46853146853147
72205,AR,5e-05,0,-2000,225.81437125748505
72206,AR,0.000117,0,-2000,469.6003996003996
72207,AR,3.95e-05,0,-2000,178.992
72209,AR,0.0001625,1,5000,290.1398601398601
72210,AR,9.3e-05,1,5000,121.50150150150151
72211,AR,6.7e-05,0,-2000,236.25225225225225
72212,AR,7.1e-05,0,-2000,262.108
72223,AR,8.95e-05,0,-2000,385.82765531062125
72227,AR,5e-05,0,-2000,181.60660660660662
72364,AR,1.35e-05,2,8000,10.114885114885116
72376,AR,1e-06,2,8000,0.7927927927927928
72401,AR,4.35e-05,0,-2000,243.23676323676324
72404,AR,4.7e-05,0,-2000,252.1437125748503
72411,AR,1.8e-05,2,8000,15.192
72416,AR,2.85e-05,1,5000,15.584415584415586
72417,AR,3.15e-05,2,8000,24.873379860418744
72701,AR,3.95e-05,0,-2000,347.9271457085828
72703,AR,4.2e-05,0,-2000,164.956
72704,AR,8.25e-05,0,-2000,388.387
72712,AR,0.0001265,0,-2000,224.16083916083917
72718,AR,0.0001885,2,8000,309.07207207207205
72719,AR,0.0001705,1,5000,188.57700000000003
72730,AR,6.3e-05,1,5000,46.624
72745,AR,7.8e-05,1,5000,66.91891891891892
72753,AR,5e-07,2,8000,0.8571428571428571
72756,AR,5.75e-05,0,-2000,211.69230769230768
72758,AR,8.8e-05,0,-2000,104.93106893106894
72762,AR,6.25e-05,0,-2000,128.85399999999998
72764,AR,5.4e-05,0,-2000,234.4664664664665
72774,AR,1e-06,2,8000,1.262
72801,AR,1.9e-05,0,-2000,127.17782217782218
72802,AR,3.6e-05,0,-2000,75.16516516516516
72834,AR,3.05e-05,1,5000,40.629629629629626
72837,AR,8e-06,2,8000,7.136
72847,AR,1.75e-05,1,5000,88.72627372627372
72858,AR,3.65e-05,1,5000,141.252
72901,AR,5.05e-05,0,-2000,92.7922077922078
72903,AR,5.7e-05,0,-2000,58.079
72904,AR,2.5e-05,0,-2000,160.1851851851852
72908,AR,6e-05,0,-2000,183.18699999999998
72916,AR,7.15e-05,0,-2000,186.0769230769231
72921,AR,4.15e-05,1,5000,234.88488488488488
72923,AR,3.45e-05,1,5000,29.862
72941,AR,5.15e-05,2,8000,72.268
72956,AR,2.65e-05,0,-2000,32.06006006006006
85003,AZ,0.0001815,0,-2000,371.90900000000005
85004,AZ,0.0002175,0,-2000,304.249
85006,AZ,0.000176,0,-2000,725.841
85007,AZ,0.000189,0,-2000,558.2344689378758
85008,AZ,0.000241,0,-2000,687.4774774774776
85009,AZ,0.000165,0,-2000,377.496
85012,AZ,0.000196,0,-2000,394.356
85013,AZ,0.0001875,0,-2000,670.9979979979979
85014,AZ,0.000191,0,-2000,635.2054108216432
85015,AZ,0.0002175,0,-2000,910.0901803607214
85016,AZ,0.0002795,0,-2000,546.959040959041
85017,AZ,0.000222,0,-2000,751.64
85018,AZ,0.0002715,0,-2000,1035.4825174825176
85019,AZ,0.000201,0,-2000,337.03703703703707
85020,AZ,0.000261,0,-2000,1003.104
85021,AZ,0.000207,0,-2000,907.5055055055054
85022,AZ,0.000244,0,-2000,599.8801198801199
85023,AZ,0.0002265,0,-2000,891.8018018018017
85024,AZ,0.000378,0,-2000,803.3713713713713
85027,AZ,0.000229,0,-2000,966.4864864864865
85028,AZ,0.000413,0,-2000,1259.065
85029,AZ,0.0001675,0,-2000,316.784
85031,AZ,0.0002155,0,-2000,262.77
85032,AZ,0.0002495,0,-2000,541.398
85033,AZ,0.0002165,0,-2000,517.6080000000001
85034,AZ,0.00021,0,-2000,535.1735205616851
85035,AZ,0.0002365,0,-2000,317.526
85037,AZ,0.000442,0,-2000,1064.8531468531469
85040,AZ,0.0003655,0,-2000,695.5095095095096
85041,AZ,0.000371,0,-2000,1125.2517482517483
85042,AZ,0.000469,0,-2000,934.5925925925925
85043,AZ,0.0003095,0,-2000,513.7815631262525
85044,AZ,0.000446,0,-2000,1108.7647647647648
85045,AZ,0.00116,2,8000,2101.92
85048,AZ,0.0006945,0,-2000,1568.0
85050,AZ,0.0010085,0,-2000,2027.932067932068
85051,AZ,0.0002235,0,-2000,507.15
85053,AZ,0.0001855,0,-2000,753.820359281437
85054,AZ,0.000409,1,5000,1266.4491017964071
85083,AZ,0.000792,0,-2000,1232.025974025974
85085,AZ,0.0004835,0,-2000,629.217
85118,AZ,0.0004075,0,-2000,686.7777777777777
85119,AZ,0.0002825,0,-2000,532.438
85120,AZ,0.000206,0,-2000,653.476
85132,AZ,0.0001395,0,-2000,327.65934065934067
85140,AZ,0.0003785,0,-2000,692.77
85142,AZ,0.000885,0,-2000,2065.5965965965966
85143,AZ,0.0003995,0,-2000,504.336
85201,AZ,0.000234,0,-2000,470.1102204408818
85202,AZ,0.000232,0,-2000,470.9610778443114
85203,AZ,0.000268,0,-2000,636.306
85204,AZ,0.0002705,0,-2000,787.7312687312688
85205,AZ,0.000294,0,-2000,1065.582
85206,AZ,0.0002615,0,-2000,632.7879999999999
85207,AZ,0.000507,0,-2000,1922.935064935065
85208,AZ,0.0002595,0,-2000,587.4028056112224
85209,AZ,0.0003365,0,-2000,923.2747252747253
85210,AZ,0.0002355,0,-2000,475.039
85212,AZ,0.0009155,1,5000,678.0409999999999
85213,AZ,0.0005185,0,-2000,1006.7305389221557
85215,AZ,0.0003765,0,-2000,1070.976
85224,AZ,0.000404,0,-2000,700.332
85225,AZ,0.0003635,0,-2000,1196.992
85226,AZ,0.000526,0,-2000,1265.7
85233,AZ,0.000565,0,-2000,1077.636
85234,AZ,0.000623,0,-2000,1927.9260000000002
85248,AZ,0.000373,0,-2000,1006.7412587412589
85249,AZ,0.0015905,0,-2000,2986.395209580838
85250,AZ,0.0003335,0,-2000,963.336
85251,AZ,0.000316,0,-2000,1335.3219658976932
85253,AZ,0.0015975,0,-2000,2369.7844311377244
85254,AZ,0.0005335,0,-2000,1080.25974025974
85255,AZ,0.001108,0,-2000,4255.627627627628
85256,AZ,0.000175,0,-2000,243.21643286573146
85257,AZ,0.0003315,0,-2000,1082.8291708291708
85258,AZ,0.000392,0,-2000,1117.3946053946054
85259,AZ,0.0012295,0,-2000,1801.5005005005005
85260,AZ,0.0004605,0,-2000,926.6840521564695
85262,AZ,0.002587,1,5000,5616.99
85266,AZ,0.0013295,0,-2000,6303.502507522568
85268,AZ,0.0004915,0,-2000,1262.8582834331337
85281,AZ,0.0001885,0,-2000,617.034965034965
85282,AZ,0.0002955,0,-2000,881.3973973973974
85283,AZ,0.00032,0,-2000,905.1801801801802
85284,AZ,0.0012795,1,5000,6721.615384615385
85286,AZ,0.0008265,0,-2000,1595.5395395395396
85295,AZ,0.000702,0,-2000,1431.318
85296,AZ,0.000727,0,-2000,1464.7
85297,AZ,0.001115,0,-2000,1334.959040959041
85298,AZ,0.001342,0,-2000,1856.9969969969968
85301,AZ,0.000191,0,-2000,439.5544455544456
85302,AZ,0.0002415,0,-2000,754.6546546546547
85303,AZ,0.000332,0,-2000,274.288
85304,AZ,0.0002945,0,-2000,853.4125874125874
85305,AZ,0.000507,0,-2000,272.8951048951049
85306,AZ,0.000217,0,-2000,653.913
85307,AZ,0.000413,0,-2000,195.04295704295703
85308,AZ,0.0003285,0,-2000,1101.6983016983017
85310,AZ,0.0005315,0,-2000,1164.702
85323,AZ,0.000452,0,-2000,956.1566866267465
85326,AZ,0.0005195,0,-2000,1103.5324675324675
85329,AZ,7.7e-05,1,5000,150.766
85331,AZ,0.0006855,0,-2000,1310.7814371257484
85335,AZ,0.000373,0,-2000,827.792
85338,AZ,0.000638,0,-2000,1095.7125748502995
85339,AZ,0.0006,0,-2000,1326.8296593186374
85340,AZ,0.00085,0,-2000,1249.805805805806
85345,AZ,0.000263,0,-2000,576.78
85350,AZ,0.0001105,1,5000,215.917
85351,AZ,0.0001275,0,-2000,526.039
85353,AZ,0.000474,0,-2000,750.19
85355,AZ,0.0011355,1,5000,3940.8581418581416
85363,AZ,0.000222,0,-2000,158.86427145708583
85364,AZ,0.0001785,0,-2000,846.8040000000001
85365,AZ,0.0002975,0,-2000,618.8131868131869
85367,AZ,0.000231,0,-2000,640.914
85373,AZ,0.0001795,0,-2000,373.884
85374,AZ,0.000327,0,-2000,639.3100000000001
85375,AZ,0.000214,0,-2000,462.3547094188377
85377,AZ,0.000117,1,5000,217.83783783783784
85378,AZ,0.000373,0,-2000,268.242
85379,AZ,0.000495,0,-2000,1214.304
85381,AZ,0.000414,0,-2000,870.7057057057057
85382,AZ,0.000272,0,-2000,762.1921921921922
85383,AZ,0.000795,0,-2000,3121.038
85387,AZ,0.000518,0,-2000,263.6203796203796
85388,AZ,0.0007495,0,-2000,1037.792
85392,AZ,0.000416,0,-2000,862.169
85395,AZ,0.0009375,0,-2000,1722.9199999999998
85396,AZ,0.001047,1,5000,3140.421157684631
85607,AZ,0.0003335,0,-2000,1218.6886886886887
85621,AZ,0.000268,1,5000,201.65531062124248
85626,AZ,5.55e-05,1,5000,105.44999999999999
85648,AZ,0.0004405,1,5000,2213.7294589178355
85658,AZ,0.0005665,0,-2000,563.0020000000001
85701,AZ,0.000121,0,-2000,274.608
85704,AZ,0.0002635,0,-2000,516.4395604395605
85705,AZ,0.0001645,0,-2000,730.2342342342342
85706,AZ,0.0001885,0,-2000,476.0888223552894
85708,AZ,5e-07,0,-2000,7.307692307692308
85710,AZ,0.0002175,0,-2000,291.00800800800806
85711,AZ,0.000204,0,-2000,175.188
85712,AZ,0.0001875,0,-2000,388.7867867867868
85713,AZ,0.000209,0,-2000,525.3186813186813
85714,AZ,0.000191,0,-2000,443.3963963963964
85715,AZ,0.000319,0,-2000,820.1248751248751
85716,AZ,0.000182,0,-2000,409.83
85718,AZ,0.000555,0,-2000,2256.9230769230767
85719,AZ,0.0001495,0,-2000,733.7707707707707
85730,AZ,0.00026,0,-2000,921.2972972972973
85735,AZ,9.8e-05,1,5000,193.44944944944945
85736,AZ,7.5e-06,2,8000,14.504999999999999
85737,AZ,0.0004595,0,-2000,1069.5055055055054
85739,AZ,3.75e-05,1,5000,72.15284715284714
85741,AZ,0.000262,0,-2000,897.677
85742,AZ,0.000458,0,-2000,1233.8091908091908
85743,AZ,0.0006025,1,5000,2140.084
85745,AZ,0.0002065,0,-2000,646.0510510510511
85746,AZ,0.0002765,0,-2000,1059.7957957957958
85747,AZ,0.000355,0,-2000,890.5264735264735
85748,AZ,0.0004505,0,-2000,828.468
85749,AZ,0.000505,0,-2000,1562.2502502502502
85750,AZ,0.00045,0,-2000,849.2560000000001
85755,AZ,0.0005045,0,-2000,1022.1098901098901
85756,AZ,0.0002655,0,-2000,636.405
85757,AZ,0.0004565,0,-2000,2216.061122244489
85901,AZ,0.000217,0,-2000,417.9458917835671
85929,AZ,0.0002015,0,-2000,218.61861861861863
86001,AZ,5.4e-05,0,-2000,404.736
86004,AZ,5.65e-05,0,-2000,296.91499999999996
86005,AZ,2.75e-05,1,5000,53.57
86011,AZ,8.5e-06,1,5000,16.048
86040,AZ,0.000324,0,-2000,161.634
86301,AZ,0.0003195,0,-2000,1464.088
86303,AZ,0.000223,0,-2000,800.0
86305,AZ,0.000393,0,-2000,829.1850000000001
86314,AZ,0.0003025,0,-2000,296.02197802197804
86315,AZ,0.000537,1,5000,1720.6072144288578
86323,AZ,0.0002965,0,-2000,325.998001998002
86325,AZ,6.5e-06,1,5000,12.804804804804805
86327,AZ,0.0002765,0,-2000,276.4285714285714
86329,AZ,5.45e-05,1,5000,109.0
86336,AZ,0.0002375,0,-2000,385.715
86351,AZ,0.0003125,0,-2000,312.624
86403,AZ,0.0001455,0,-2000,344.6946107784431
86404,AZ,0.000169,0,-2000,436.856
86406,AZ,0.0001785,0,-2000,459.6996996996997
86434,AZ,5e-07,1,5000,0.9700897308075773
90001,CA,2.9e-05,0,-2000,166.72227772227774
90002,CA,3.8e-05,0,-2000,160.018
90003,CA,3.2e-05,0,-2000,503.00100100100104
90004,CA,2.2e-05,0,-2000,197.8921078921079
90005,CA,1.9e-05,0,-2000,51.998001998002
90006,CA,1.95e-05,0,-2000,58.63663663663664
90007,CA,1.7e-05,0,-2000,195.95109780439122
90008,CA,0.0002195,0,-2000,532.1993987975952
90010,CA,2.95e-05,1,5000,34.160000000000004
90011,CA,2.15e-05,0,-2000,128.49699398797594
90012,CA,2.8e-05,0,-2000,129.519
90013,CA,2.1e-05,0,-2000,53.06306306306306
90014,CA,1.25e-05,0,-2000,35.4974974974975
90015,CA,2.7e-05,0,-2000,109.376
90016,CA,6.8e-05,0,-2000,260.4924924924925
90017,CA,1.55e-05,0,-2000,54.66566566566567
90018,CA,6.3e-05,0,-2000,248.21178821178822
90019,CA,4.7e-05,0,-2000,382.49999999999994
90020,CA,1.65e-05,0,-2000,43.45945945945946
90021,CA,2.3e-05,0,-2000,116.5954045954046
90022,CA,2.85e-05,0,-2000,87.36063936063935
90023,CA,2.15e-05,0,-2000,177.16450648055834
90024,CA,2.35e-05,0,-2000,206.64635364635365
90025,CA,5.75e-05,0,-2000,180.34799999999998
90026,CA,3.5e-05,0,-2000,347.89579158316633
90027,CA,3.35e-05,0,-2000,244.86599999999999
90028,CA,2.45e-05,0,-2000,86.42357642357642
90029,CA,2.4e-05,0,-2000,107.77222777222778
90031,CA,2.55e-05,0,-2000,34.800000000000004
90032,CA,3.3e-05,0,-2000,221.437875751503
90033,CA,1.65e-05,0,-2000,170.37
90034,CA,6.05e-05,0,-2000,216.4104104104104
90035,CA,7.15e-05,0,-2000,185.88500000000002
90036,CA,4.75e-05,0,-2000,259.39121756487026
90037,CA,3.45e-05,0,-2000,250.45954045954048
90038,CA,2.65e-05,0,-2000,54.471471471471475
90039,CA,6.5e-05,0,-2000,309.1432865731463
90040,CA,2.7e-05,0,-2000,32.94411177644711
90041,CA,6e-05,0,-2000,102.14999999999999
90042,CA,4.05e-05,0,-2000,267.82
90043,CA,0.000246,0,-2000,1110.699
